-0.136960848244872;-0.096401544606687
-0.132980831733609;-0.046911197391921
-0.091853838721529;-0.018545614746390
-0.085532563466595;0.014754727304386
-0.145916142736015;0.048052599633906
-0.111378609755775;0.036949704540873
0.120242888633421;-0.166291213307964
0.178322246500982;-0.159479593723601
0.039711808646978;-0.031383282313627
0.071056668587289;-0.069232188544242
0.028409017066093;-0.024433228094890
-0.003721363639572;0.004846995734620
0.016893962030797;-0.016828106383899
0.004640255182683;-0.004741206574389
-0.003467023430885;0.003404338972459
-0.002243324243849;0.002254334167833
-0.000182458141242;0.000184032211126
-0.000178723945939;0.000178394253936
-0.000087415966642;0.000087325258591
-0.000059236171607;0.000059150018597
